id,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,ratecodeid,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
10729,1,2016-01-02 14:50:00,2016-01-02 15:37:00,2,17.30,-73.784439090000000,40.648586270000000,2,N,-73.975692750000000,40.757865910000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10730,1,2016-01-02 14:50:00,2016-01-02 15:26:00,1,8.70,-73.781974790000000,40.644733430000000,1,N,-73.851974490000000,40.726528170000000,2,30.00,0.00,0.50,0.00,0.00,0.30,30.80
10731,1,2016-01-02 14:50:00,2016-01-02 15:34:00,2,20.50,-73.790100100000000,40.646903990000000,2,N,-74.005416870000000,40.711292270000000,1,52.00,0.00,0.50,10.55,0.00,0.30,63.35
10732,2,2016-01-02 14:50:00,2016-01-02 15:52:00,1,19.41,-73.790138240000000,40.643405910000000,2,N,-74.007888790000000,40.732875820000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
10733,2,2016-01-02 14:50:00,2016-01-02 15:36:00,1,14.41,-73.783477780000000,40.648612980000000,1,N,-73.917388920000000,40.763637540000000,2,45.50,0.00,0.50,0.00,0.00,0.30,46.30
10734,2,2016-01-02 14:51:00,2016-01-02 15:46:00,3,18.03,-73.789825440000000,40.643798830000000,2,N,-73.989822390000000,40.719158170000000,1,52.00,0.00,0.50,10.56,0.00,0.30,63.36
10735,1,2016-01-02 14:51:00,2016-01-02 15:27:00,1,14.80,-73.781822200000000,40.644676210000000,1,N,-73.920776370000000,40.763874050000000,2,44.00,0.00,0.50,0.00,0.00,0.30,44.80
10736,2,2016-01-02 14:51:00,2016-01-02 15:17:00,1,7.79,-73.783256530000000,40.648601530000000,1,N,-73.849472050000000,40.726100920000000,1,25.50,0.00,0.50,5.26,0.00,0.30,31.56
10737,2,2016-01-02 14:51:00,2016-01-02 15:28:00,1,27.80,-73.784187320000000,40.646171570000000,2,N,-74.014503480000000,40.706748960000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10738,2,2016-01-02 14:51:00,2016-01-02 14:51:00,2,0.03,-73.782333370000000,40.644710540000000,1,N,-73.781562810000000,40.646820070000000,2,2.50,0.00,0.50,0.00,0.00,0.30,3.30
10739,2,2016-01-02 14:51:00,2016-01-02 16:36:00,2,28.16,-73.776718140000000,40.645290370000000,2,N,-73.988204960000000,40.761589050000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
10740,2,2016-01-02 14:51:00,2016-01-02 15:54:00,2,18.68,-73.782348630000000,40.644588470000000,2,N,-73.984840390000000,40.765888210000000,1,52.00,0.00,0.50,6.66,5.54,0.30,65.00
10741,1,2016-01-02 14:51:00,2016-01-02 15:51:00,1,20.70,-73.782325740000000,40.644817350000000,2,N,-73.969757080000000,40.802280430000000,1,52.00,0.00,0.50,14.55,5.54,0.30,72.89
10742,1,2016-01-02 14:51:00,2016-01-02 15:36:00,1,17.40,-73.789443970000000,40.643516540000000,2,Y,-73.980232240000000,40.742549900000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
10743,2,2016-01-02 14:51:00,2016-01-03 00:00:00,2,20.90,-73.784042360000000,40.648635860000000,2,N,-73.976783750000000,40.782512660000000,1,52.00,0.00,0.50,5.83,5.54,0.30,64.17
10744,1,2016-01-02 14:51:00,2016-01-02 15:28:00,1,15.60,-73.782707210000000,40.644432070000000,1,N,-73.957809450000000,40.639942170000000,2,46.00,0.00,0.50,0.00,0.00,0.30,46.80
10745,1,2016-01-02 14:51:00,2016-01-02 16:01:00,1,17.90,-73.791908260000000,40.644996640000000,2,N,-73.995208740000000,40.760082240000000,1,52.00,0.00,0.50,8.75,5.54,0.30,67.09
10746,1,2016-01-02 14:52:00,2016-01-02 15:46:00,4,19.20,-73.781814580000000,40.644767760000000,2,N,-73.955940250000000,40.773826600000000,1,52.00,0.00,0.50,6.00,5.54,0.30,64.34
10747,1,2016-01-02 14:52:00,2016-01-02 15:47:00,1,18.30,-73.781463620000000,40.644920350000000,2,N,-73.981445310000000,40.764564510000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10748,1,2016-01-02 14:52:00,2016-01-02 15:41:00,1,15.00,-73.789970400000000,40.647140500000000,2,N,-74.005546570000000,40.714256290000000,1,52.00,0.00,0.50,10.55,0.00,0.30,63.35
10749,2,2016-01-02 14:52:00,2016-01-02 15:44:00,1,18.01,-73.784942630000000,40.648498540000000,2,N,-73.995887760000000,40.759101870000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10750,2,2016-01-02 14:52:00,2016-01-02 15:41:00,1,14.09,-73.781921390000000,40.644981380000000,1,N,-74.000793460000000,40.681346890000000,1,46.00,0.00,0.50,9.36,0.00,0.30,56.16
10751,2,2016-01-02 14:52:00,2016-01-02 15:50:00,1,19.28,-73.783340450000000,40.648643490000000,2,N,-74.002220150000000,40.726463320000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10752,2,2016-01-02 14:53:00,2016-01-02 15:54:00,1,26.03,-73.789703370000000,40.643680570000000,1,N,-73.901496890000000,40.905548100000000,2,74.50,0.00,0.50,0.00,5.54,0.30,80.84
10753,1,2016-01-02 14:53:00,2016-01-02 15:35:00,2,20.10,-73.776847840000000,40.645534520000000,2,N,-73.959884640000000,40.767013550000000,1,52.00,0.00,0.50,5.00,5.54,0.30,63.34
10754,2,2016-01-02 14:53:00,2016-01-02 15:36:00,2,19.35,-73.781913760000000,40.646869660000000,2,N,-73.955917360000000,40.777210240000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10755,2,2016-01-02 14:53:00,2016-01-02 15:34:00,1,17.03,-73.789810180000000,40.647029880000000,2,N,-73.972351070000000,40.756130220000000,1,52.00,0.00,0.50,10.00,5.54,0.30,68.34
10756,1,2016-01-02 14:53:00,2016-01-02 15:52:00,1,20.40,-73.783439640000000,40.648685460000000,2,N,-74.006225590000000,40.709465030000000,1,52.00,0.00,0.50,10.55,0.00,0.30,63.35
10757,2,2016-01-02 14:53:00,2016-01-02 15:34:00,1,12.16,-73.782020570000000,40.644702910000000,1,N,-73.953689580000000,40.691093440000000,1,40.00,0.00,0.50,8.00,0.00,0.30,48.80
10758,2,2016-01-02 14:53:00,2016-01-02 15:46:00,4,21.50,-73.781654360000000,40.644901280000000,5,N,-73.806350710000000,40.911705020000000,1,96.00,0.00,0.50,20.47,5.54,0.30,122.81
10759,2,2016-01-02 14:53:00,2016-01-02 15:45:00,1,20.58,-73.780197140000000,40.645713810000000,2,N,-74.005424500000000,40.709045410000000,1,52.00,0.00,0.50,15.84,0.00,0.30,68.64
10760,1,2016-01-02 14:53:00,2016-01-02 15:09:00,3,6.30,-73.781105040000000,40.644973750000000,1,N,-73.859901430000000,40.678062440000000,1,19.50,0.00,0.50,5.07,0.00,0.30,25.37
10761,1,2016-01-02 14:53:00,2016-01-02 15:51:00,1,18.10,-73.782073970000000,40.644790650000000,2,N,-73.983360290000000,40.760299680000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
10762,2,2016-01-02 14:53:00,2016-01-02 15:39:00,2,18.99,-73.789993290000000,40.647304530000000,1,N,-73.984199520000000,40.691600800000000,1,54.50,0.00,0.50,11.06,0.00,0.30,66.36
10763,1,2016-01-02 14:53:00,2016-01-02 15:37:00,1,16.60,-73.781799320000000,40.644855500000000,2,N,-73.981262210000000,40.747516630000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
10764,2,2016-01-02 14:53:00,2016-01-02 15:43:00,2,17.36,-73.783615110000000,40.648708340000000,2,N,-73.974121090000000,40.756298070000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10765,2,2016-01-02 14:53:00,2016-01-02 15:48:00,1,18.35,-73.789962770000000,40.646396640000000,2,N,-73.964080810000000,40.803096770000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
10766,2,2016-01-02 14:54:00,2016-01-02 15:47:00,1,18.15,-73.789299010000000,40.643356320000000,2,N,-73.986251830000000,40.718101500000000,1,52.00,0.00,0.50,0.00,0.00,0.30,52.80
10767,1,2016-01-02 14:54:00,2016-01-02 15:40:00,1,17.70,-73.776794430000000,40.645523070000000,1,N,-73.918617250000000,40.806358340000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10768,1,2016-01-02 14:54:00,2016-01-02 15:33:00,1,16.30,-73.798934940000000,40.645252230000000,2,N,-73.941131590000000,40.807678220000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10769,2,2016-01-02 14:54:00,2016-01-02 15:41:00,1,18.17,-73.784446720000000,40.648624420000000,2,N,-73.995071410000000,40.744655610000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10770,1,2016-01-02 14:54:00,2016-01-02 15:37:00,1,19.40,-73.786018370000000,40.647918700000000,2,N,-73.961975100000000,40.755897520000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
10771,2,2016-01-02 14:54:00,2016-01-02 15:42:00,1,21.21,-73.790359500000000,40.646640780000000,2,N,-73.939041140000000,40.851531980000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10772,1,2016-01-02 14:54:00,2016-01-02 15:03:00,1,2.90,-73.790252690000000,40.643749240000000,1,N,-73.801849370000000,40.658470150000000,2,11.00,0.00,0.50,0.00,0.00,0.30,11.80
10773,1,2016-01-02 14:54:00,2016-01-02 15:40:00,1,15.70,-73.776763920000000,40.645370480000000,1,N,-73.915512080000000,40.760707860000000,1,47.50,0.00,0.50,9.65,0.00,0.30,57.95
10774,1,2016-01-02 14:54:00,2016-01-02 16:08:00,2,20.50,-73.781478880000000,40.644954680000000,2,N,-73.951446530000000,40.741378780000000,2,52.00,0.00,0.50,0.00,11.08,0.30,63.88
10775,2,2016-01-02 14:54:00,2016-01-02 15:05:00,1,4.29,-73.789802550000000,40.643699650000000,1,N,-73.786506650000000,40.667678830000000,1,14.50,0.00,0.50,3.06,0.00,0.30,18.36
10776,2,2016-01-02 14:54:00,2016-01-02 15:31:00,1,17.24,-73.788696290000000,40.642040250000000,2,N,-73.977943420000000,40.749813080000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
10777,2,2016-01-02 14:54:00,2016-01-02 15:27:00,2,10.91,-73.790412900000000,40.643890380000000,1,N,-73.935806270000000,40.678569790000000,1,34.50,0.00,0.50,7.06,0.00,0.30,42.36
10778,2,2016-01-02 14:55:00,2016-01-02 15:36:00,1,11.60,-73.781929020000000,40.644691470000000,1,N,-73.928588870000000,40.705429080000000,1,38.50,0.00,0.50,5.50,0.00,0.30,44.80
10779,2,2016-01-02 14:55:00,2016-01-02 15:43:00,1,13.89,-73.776672360000000,40.645336150000000,1,N,-73.986145020000000,40.692680360000000,2,44.50,0.00,0.50,0.00,0.00,0.30,45.30
10780,2,2016-01-02 14:55:00,2016-01-02 15:27:00,1,9.85,-73.781959530000000,40.644878390000000,1,N,-73.921882630000000,40.682838440000000,2,32.50,0.00,0.50,0.00,0.00,0.30,33.30
10781,1,2016-01-02 14:55:00,2016-01-02 16:10:00,1,15.70,-73.782470700000000,40.644641880000000,1,N,-73.991668700000000,40.703319550000000,1,57.50,0.00,0.50,11.65,0.00,0.30,69.95
10782,2,2016-01-02 14:55:00,2016-01-02 15:49:00,1,19.14,-73.789451600000000,40.647228240000000,1,N,-73.946479800000000,40.716800690000000,1,58.00,0.00,0.50,11.76,0.00,0.30,70.56
10783,2,2016-01-02 14:55:00,2016-01-02 15:50:00,1,12.13,-73.776718140000000,40.645408630000000,1,N,-73.913200380000000,40.747200010000000,2,44.00,0.00,0.50,0.00,0.00,0.30,44.80
10784,2,2016-01-02 14:55:00,2016-01-02 15:42:00,2,14.65,-73.781967160000000,40.644779210000000,1,N,-73.924713130000000,40.764278410000000,1,47.00,0.00,0.50,14.34,0.00,0.30,62.14
10785,2,2016-01-02 14:55:00,2016-01-02 15:43:00,1,22.10,-73.783241270000000,40.648647310000000,2,N,-73.982383730000000,40.771572110000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10786,2,2016-01-02 14:55:00,2016-01-02 15:46:00,1,19.57,-73.785163880000000,40.648490910000000,2,N,-73.974838260000000,40.792713170000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10787,1,2016-01-02 14:56:00,2016-01-02 15:51:00,1,19.30,-73.791259770000000,40.645717620000000,1,N,-73.985992430000000,40.675796510000000,2,57.50,0.00,0.50,0.00,0.00,0.30,58.30
10788,1,2016-01-02 14:56:00,2016-01-02 15:22:00,1,6.40,-73.789688110000000,40.643741610000000,1,N,-73.831420900000000,40.707359310000000,2,24.00,0.00,0.50,0.00,0.00,0.30,24.80
10789,2,2016-01-02 14:56:00,2016-01-02 15:46:00,2,16.32,-73.789863590000000,40.643550870000000,1,N,-73.957733150000000,40.712421420000000,1,50.50,0.00,0.50,5.00,0.00,0.30,56.30
10790,1,2016-01-02 14:56:00,2016-01-02 15:56:00,1,22.50,-73.782981870000000,40.644287110000000,2,N,-73.985778810000000,40.763736720000000,1,52.00,0.00,0.50,11.66,5.54,0.30,70.00
10791,1,2016-01-02 14:56:00,2016-01-02 15:56:00,2,17.70,-73.783035280000000,40.648624420000000,2,N,-73.988853450000000,40.758785250000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10792,2,2016-01-02 14:56:00,2016-01-02 15:47:00,2,17.94,-73.776687620000000,40.645393370000000,1,N,-73.958679200000000,40.687599180000000,1,53.00,0.00,0.50,7.50,0.00,0.30,61.30
10793,1,2016-01-02 14:56:00,2016-01-02 15:39:00,2,27.40,-73.782073970000000,40.644672390000000,2,Y,-74.015861510000000,40.707206730000000,1,52.00,0.00,0.50,6.00,5.54,0.30,64.34
10794,2,2016-01-02 14:56:00,2016-01-02 16:06:00,1,19.30,-73.781700130000000,40.644878390000000,2,N,-73.982528690000000,40.763748170000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10795,2,2016-01-02 14:57:00,2016-01-02 15:58:00,2,19.02,-73.781921390000000,40.644798280000000,1,N,-73.995811460000000,40.695251460000000,1,59.00,0.00,0.50,14.95,0.00,0.30,74.75
10796,2,2016-01-02 14:57:00,2016-01-02 15:51:00,1,17.77,-73.788558960000000,40.642261510000000,2,N,-73.990531920000000,40.719360350000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
10797,1,2016-01-02 14:57:00,2016-01-02 15:57:00,3,17.70,-73.784095760000000,40.648693080000000,2,N,-73.988632200000000,40.757717130000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10798,1,2016-01-02 14:57:00,2016-01-02 15:45:00,1,14.70,-73.790748600000000,40.643913270000000,1,N,-73.907745360000000,40.755420680000000,2,47.50,0.00,0.50,0.00,0.00,0.30,48.30
10799,2,2016-01-02 14:57:00,2016-01-02 15:50:00,1,19.65,-73.783447270000000,40.648689270000000,2,N,-73.950866700000000,40.770835880000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
10800,1,2016-01-02 14:57:00,2016-01-02 15:48:00,1,21.00,-73.777107240000000,40.646327970000000,2,N,-74.006759640000000,40.708164220000000,1,52.00,0.00,0.50,7.20,0.00,0.30,60.00
10801,1,2016-01-02 14:57:00,2016-01-02 15:29:00,1,8.60,-73.790367130000000,40.644092560000000,1,N,-73.850555420000000,40.728672030000000,1,29.50,0.00,0.50,4.70,0.00,0.30,35.00
10802,2,2016-01-02 14:57:00,2016-01-02 15:50:00,2,18.27,-73.789436340000000,40.642616270000000,2,N,-73.996818540000000,40.750301360000000,1,52.00,0.00,0.50,5.00,5.54,0.30,63.34
10803,1,2016-01-02 14:57:00,2016-01-02 15:50:00,4,16.90,-73.789985660000000,40.646724700000000,2,N,-73.994377140000000,40.748546600000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10804,1,2016-01-02 14:57:00,2016-01-02 15:47:00,1,19.80,-73.776695250000000,40.645366670000000,2,N,-73.963012700000000,40.770900730000000,1,52.00,0.00,0.50,7.85,5.54,0.30,66.19
10805,2,2016-01-02 14:58:00,2016-01-02 15:41:00,1,16.21,-73.790626530000000,40.646739960000000,2,N,-73.976272580000000,40.749259950000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
10806,2,2016-01-02 14:58:00,2016-01-02 15:52:00,2,18.59,-73.784652710000000,40.648540500000000,2,N,-73.989349370000000,40.727741240000000,1,52.00,0.00,0.50,5.00,5.54,0.30,63.34
10807,1,2016-01-02 14:58:00,2016-01-02 15:50:00,3,16.20,-73.790252690000000,40.646686550000000,2,N,-73.951995850000000,40.759361270000000,1,52.00,0.00,0.50,13.20,0.00,0.30,66.00
10808,2,2016-01-02 14:58:00,2016-01-02 15:53:00,2,18.03,-73.789939880000000,40.646800990000000,2,N,-73.999610900000000,40.744121550000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10809,1,2016-01-02 14:58:00,2016-01-02 15:48:00,1,16.70,-73.790184020000000,40.646915440000000,2,N,-73.940269470000000,40.806331630000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10810,1,2016-01-02 14:58:00,2016-01-02 15:54:00,1,20.50,-73.781692500000000,40.644798280000000,2,N,-73.937530520000000,40.844295500000000,1,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10811,1,2016-01-02 14:58:00,2016-01-02 15:48:00,2,23.30,-73.781967160000000,40.644683840000000,1,N,-73.987770080000000,40.663494110000000,1,67.00,0.00,0.50,5.00,0.00,0.30,72.80
10812,1,2016-01-02 14:58:00,2016-01-02 15:57:00,1,16.00,-73.788452150000000,40.641666410000000,1,N,-73.948448180000000,40.706825260000000,1,51.50,0.00,0.50,10.45,0.00,0.30,62.75
10813,2,2016-01-02 14:58:00,2016-01-02 16:06:00,1,21.41,-73.776672360000000,40.645290370000000,2,N,-74.004417420000000,40.711723330000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
10814,1,2016-01-02 14:59:00,2016-01-02 15:43:00,1,17.20,-73.783416750000000,40.648590090000000,2,N,-73.950119020000000,40.770385740000000,1,52.00,0.00,0.50,10.55,0.00,0.30,63.35
10815,2,2016-01-02 14:59:00,2016-01-02 15:58:00,1,15.62,-73.782417300000000,40.644775390000000,2,N,-74.004257200000000,40.721908570000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
10816,2,2016-01-02 14:59:00,2016-01-02 16:01:00,4,18.75,-73.781929020000000,40.644866940000000,2,N,-74.005043030000000,40.756233220000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10817,2,2016-01-02 14:59:00,2016-01-02 15:46:00,1,17.32,-73.781890870000000,40.644882200000000,2,N,-73.973808290000000,40.753818510000000,1,52.00,0.00,0.50,8.00,5.54,0.30,66.34
10818,2,2016-01-02 14:59:00,2016-01-02 15:36:00,1,11.72,-73.790061950000000,40.643810270000000,1,N,-73.958045960000000,40.675453190000000,2,37.00,0.00,0.50,0.00,0.00,0.30,37.80
10819,2,2016-01-02 14:59:00,2016-01-02 15:51:00,1,18.96,-73.785461430000000,40.648849490000000,1,N,-73.989990230000000,40.681819920000000,1,54.50,0.00,0.50,10.00,0.00,0.30,65.30
10820,1,2016-01-02 14:59:00,2016-01-02 15:42:00,2,12.50,-73.781600950000000,40.644832610000000,1,N,-73.980079650000000,40.685054780000000,1,40.50,0.00,0.50,7.00,0.00,0.30,48.30
10821,2,2016-01-02 14:59:00,2016-01-02 15:52:00,1,18.25,-73.784385680000000,40.648582460000000,2,N,-73.993797300000000,40.722602840000000,1,52.00,0.00,0.50,8.00,5.54,0.30,66.34
10822,2,2016-01-02 14:59:00,2016-01-02 15:47:00,1,19.13,-73.782318120000000,40.644779210000000,2,N,-73.957038880000000,40.804908750000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
10823,1,2016-01-02 14:59:00,2016-01-02 15:58:00,1,21.70,-73.781890870000000,40.644878390000000,2,N,-74.010131840000000,40.705677030000000,1,52.00,0.00,0.50,5.00,5.54,0.30,63.34
10824,2,2016-01-02 15:00:00,2016-01-02 15:58:00,1,16.35,-73.788772580000000,40.641880040000000,1,N,-73.965927120000000,40.712718960000000,1,52.00,0.00,0.50,10.56,0.00,0.30,63.36
10825,1,2016-01-02 15:00:00,2016-01-02 15:56:00,1,20.00,-73.789985660000000,40.646877290000000,2,N,-73.978019710000000,40.789073940000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10826,1,2016-01-02 15:00:00,2016-01-02 15:56:00,2,20.20,-73.788696290000000,40.642059330000000,2,N,-73.992866520000000,40.713169100000000,1,52.00,0.00,0.50,1.64,5.54,0.30,59.98
10827,2,2016-01-02 15:00:00,2016-01-02 15:52:00,1,21.43,-73.782020570000000,40.644821170000000,2,N,-73.940628050000000,40.851329800000000,1,52.00,0.00,0.50,17.50,5.54,0.30,75.84
10828,2,2016-01-02 15:00:00,2016-01-02 16:00:00,1,18.09,-73.782165530000000,40.644756320000000,2,N,-73.988632200000000,40.758789060000000,1,52.00,0.00,0.50,14.58,5.54,0.30,72.92
10829,1,2016-01-02 15:00:00,2016-01-02 15:00:00,1,0.80,-73.790122990000000,40.646865840000000,2,N,-73.790122990000000,40.646865840000000,1,52.00,0.00,0.50,0.00,0.00,0.30,52.80
10830,1,2016-01-02 15:00:00,2016-01-02 15:51:00,1,18.50,-73.782676700000000,40.644580840000000,2,N,-73.961250310000000,40.813686370000000,1,52.00,0.00,0.50,14.55,5.54,0.30,72.89
10831,2,2016-01-02 15:00:00,2016-01-02 15:56:00,1,17.74,-73.776672360000000,40.645397190000000,2,N,-73.982727050000000,40.749359130000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
10832,2,2016-01-02 15:00:00,2016-01-02 15:46:00,1,21.02,-73.782760620000000,40.644718170000000,1,N,-73.980796810000000,40.657428740000000,1,60.50,0.00,0.50,10.00,0.00,0.30,71.30
10833,1,2016-01-02 15:00:00,2016-01-02 15:56:00,2,19.10,-73.776771550000000,40.645301820000000,1,N,-73.892951970000000,40.827659610000000,2,59.50,0.00,0.50,0.00,5.54,0.30,65.84
10834,1,2016-01-02 15:00:00,2016-01-02 15:31:00,1,14.50,-73.783409120000000,40.648609160000000,1,N,-73.956840520000000,40.628292080000000,2,42.00,0.00,0.50,0.00,0.00,0.30,42.80
10835,2,2016-01-02 15:00:00,2016-01-02 15:48:00,2,16.13,-73.782951350000000,40.644348140000000,1,N,-73.954711910000000,40.709659580000000,2,49.50,0.00,0.50,0.00,0.00,0.30,50.30
10836,2,2016-01-02 15:01:00,2016-01-02 15:56:00,3,16.88,-73.798942570000000,40.645221710000000,2,N,-73.977813720000000,40.763591770000000,1,52.00,0.00,0.50,10.56,0.00,0.30,63.36
10837,1,2016-01-02 15:02:00,2016-01-02 15:51:00,2,19.70,-73.790100100000000,40.643730160000000,2,N,-73.969161990000000,40.790752410000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
10838,2,2016-01-02 15:02:00,2016-01-02 15:12:00,1,4.42,-73.792297360000000,40.645034790000000,1,N,-73.799324040000000,40.667270660000000,2,14.50,0.00,0.50,0.00,0.00,0.30,15.30
10839,2,2016-01-02 15:02:00,2016-01-02 16:27:00,1,35.12,-73.790130620000000,40.643783570000000,3,N,-74.177101140000000,40.694965360000000,1,121.50,0.00,0.00,27.97,18.04,0.30,167.81
10840,1,2016-01-02 15:02:00,2016-01-02 16:00:00,1,18.60,-73.781379700000000,40.644943240000000,2,N,-73.950714110000000,40.779376980000000,1,52.00,0.00,0.50,8.00,5.54,0.30,66.34
10841,2,2016-01-02 15:02:00,2016-01-02 16:04:00,1,19.44,-73.781936650000000,40.644710540000000,2,N,-74.008163450000000,40.735538480000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
10842,1,2016-01-02 15:03:00,2016-01-02 16:03:00,3,26.20,-73.776802060000000,40.645275120000000,1,N,-73.843200680000000,40.950263980000000,2,73.50,0.00,0.50,0.00,5.54,0.30,79.84
10843,2,2016-01-02 15:03:00,2016-01-02 15:56:00,1,21.24,-73.790542600000000,40.643939970000000,2,N,-73.969200130000000,40.765918730000000,1,52.00,0.00,0.50,17.50,5.54,0.30,75.84
10844,2,2016-01-02 15:03:00,2016-01-02 16:02:00,2,18.00,-73.781799320000000,40.645000460000000,2,N,-73.991592410000000,40.750179290000000,1,52.00,0.00,0.50,5.00,5.54,0.30,63.34
10845,1,2016-01-02 15:03:00,2016-01-02 15:47:00,2,18.80,-73.776916500000000,40.646194460000000,2,N,-73.947326660000000,40.776981350000000,1,52.00,0.00,0.50,13.00,5.54,0.30,71.34
10846,1,2016-01-02 15:03:00,2016-01-02 15:50:00,1,13.00,-73.789604190000000,40.646881100000000,1,N,-73.984489440000000,40.678089140000000,2,43.50,0.00,0.50,0.00,0.00,0.30,44.30
10847,1,2016-01-02 15:03:00,2016-01-02 15:50:00,1,17.10,-73.781562810000000,40.644828800000000,2,N,-73.975959780000000,40.751449580000000,1,52.00,0.00,0.50,4.00,5.54,0.30,62.34
10848,1,2016-01-02 15:03:00,2016-01-02 16:00:00,1,16.30,-73.789756770000000,40.646816250000000,1,N,-73.952751160000000,40.708225250000000,1,51.00,0.00,0.50,12.95,0.00,0.30,64.75
10849,1,2016-01-02 15:03:00,2016-01-02 15:50:00,1,17.30,-73.802909850000000,40.648075100000000,2,N,-73.946701050000000,40.778957370000000,1,52.00,0.00,0.50,8.00,5.54,0.30,66.34
10850,1,2016-01-02 15:04:00,2016-01-02 16:12:00,1,18.40,-73.781997680000000,40.644676210000000,2,N,-73.989089970000000,40.776840210000000,1,52.00,0.00,0.50,6.00,0.00,0.30,58.80
10851,1,2016-01-02 15:04:00,2016-01-02 15:51:00,4,13.50,-73.782684330000000,40.644458770000000,1,N,-73.981857300000000,40.663658140000000,1,43.50,0.00,0.50,8.85,0.00,0.30,53.15
